row_key,CLM_ID,injection_type
batch-3-R000537,BATCH-3-CLM-0000537,none
batch-3-R000538,BATCH-3-CLM-0000538,none
batch-3-R000539,BATCH-3-CLM-0000539,none
batch-3-R000540,BATCH-3-CLM-0000540,none
batch-3-R000541,BATCH-3-CLM-0000541,none
batch-3-R000542,BATCH-3-CLM-0000542,none
batch-3-R000543,BATCH-3-CLM-0000543,none
batch-3-R000544,BATCH-3-CLM-0000544,none
batch-3-R000545,BATCH-3-CLM-0000545,none
batch-3-R000546,BATCH-3-CLM-0000546,none
batch-3-R000547,BATCH-3-CLM-0000547,none
batch-3-R000548,BATCH-3-CLM-0000548,none
batch-3-R000549,BATCH-3-CLM-0000549,none
batch-3-R000550,BATCH-3-CLM-0000550,none
batch-3-R000551,BATCH-3-CLM-0000551,none
batch-3-R000552,BATCH-3-CLM-0000552,none
batch-3-R000553,BATCH-3-CLM-0000553,amount_spike
batch-3-R000554,BATCH-3-CLM-0000554,amount_spike
batch-3-R000555,BATCH-3-CLM-0000555,amount_spike
batch-3-R000556,BATCH-3-CLM-0000556,missing_value_spike
batch-3-R000557,BATCH-3-CLM-0000557,amount_spike
batch-3-R000558,BATCH-3-CLM-0000558,distribution_shift
batch-3-R000559,BATCH-3-CLM-0000559,distribution_shift
batch-3-R000560,BATCH-3-CLM-0000560,amount_spike
batch-3-R000561,BATCH-3-CLM-0000561,amount_spike
batch-3-R000562,BATCH-3-CLM-0000562,distribution_shift
batch-3-R000563,BATCH-3-CLM-0000563,amount_spike
batch-3-R000564,BATCH-3-CLM-0000564,missing_value_spike
batch-3-R000565,BATCH-3-CLM-0000565,distribution_shift
batch-3-R000566,BATCH-3-CLM-0000566,distribution_shift
batch-3-R000567,BATCH-3-CLM-0000567,distribution_shift
batch-3-R000568,BATCH-3-CLM-0000568,amount_spike
batch-3-R000569,BATCH-3-CLM-0000569,amount_spike
batch-3-R000570,BATCH-3-CLM-0000570,missing_value_spike
batch-3-R000571,BATCH-3-CLM-0000571,distribution_shift
batch-3-R000572,BATCH-3-CLM-0000572,distribution_shift
batch-3-R000573,BATCH-3-CLM-0000573,amount_spike
batch-3-R000574,BATCH-3-CLM-0000574,amount_spike
batch-3-R000575,BATCH-3-CLM-0000575,missing_value_spike
batch-3-R000576,BATCH-3-CLM-0000576,amount_spike
batch-3-R000577,BATCH-3-CLM-0000577,amount_spike
batch-3-R000578,BATCH-3-CLM-0000578,amount_spike
batch-3-R000579,BATCH-3-CLM-0000579,distribution_shift
batch-3-R000580,BATCH-3-CLM-0000580,distribution_shift
batch-3-R000581,BATCH-3-CLM-0000581,amount_spike
batch-3-R000582,BATCH-3-CLM-0000582,amount_spike
batch-3-R000583,BATCH-3-CLM-0000583,distribution_shift
batch-3-R000584,BATCH-3-CLM-0000584,amount_spike
batch-3-R000585,BATCH-3-CLM-0000585,missing_value_spike
batch-3-R000586,BATCH-3-CLM-0000586,amount_spike
batch-3-R000587,BATCH-3-CLM-0000587,amount_spike
batch-3-R000588,BATCH-3-CLM-0000588,distribution_shift
batch-3-R000589,BATCH-3-CLM-0000589,missing_value_spike
batch-3-R000590,BATCH-3-CLM-0000590,amount_spike
batch-3-R000591,BATCH-3-CLM-0000591,amount_spike
batch-3-R000592,BATCH-3-CLM-0000592,amount_spike
batch-3-R000593,BATCH-3-CLM-0000593,amount_spike
batch-3-R000594,BATCH-3-CLM-0000594,distribution_shift
batch-3-R000595,BATCH-3-CLM-0000595,distribution_shift
batch-3-R000596,BATCH-3-CLM-0000596,missing_value_spike
batch-3-R000597,BATCH-3-CLM-0000597,distribution_shift
batch-3-R000598,BATCH-3-CLM-0000598,distribution_shift
batch-3-R000599,BATCH-3-CLM-0000599,amount_spike
batch-3-R000600,BATCH-3-CLM-0000600,amount_spike
batch-3-R000601,BATCH-3-CLM-0000601,amount_spike
batch-3-R000602,BATCH-3-CLM-0000602,amount_spike
batch-3-R000603,BATCH-3-CLM-0000603,distribution_shift
batch-3-R000604,BATCH-3-CLM-0000604,distribution_shift
batch-3-R000605,BATCH-3-CLM-0000605,amount_spike
batch-3-R000606,BATCH-3-CLM-0000606,distribution_shift
batch-3-R000607,BATCH-3-CLM-0000607,amount_spike
batch-3-R000608,BATCH-3-CLM-0000608,amount_spike
batch-3-R000609,BATCH-3-CLM-0000609,distribution_shift
batch-3-R000610,BATCH-3-CLM-0000610,missing_value_spike
batch-3-R000611,BATCH-3-CLM-0000611,amount_spike
batch-3-R000612,BATCH-3-CLM-0000612,missing_value_spike
batch-3-R000613,BATCH-3-CLM-0000613,distribution_shift
batch-3-R000614,BATCH-3-CLM-0000614,distribution_shift
batch-3-R000615,BATCH-3-CLM-0000615,amount_spike
batch-3-R000616,BATCH-3-CLM-0000616,amount_spike
batch-3-R000617,BATCH-3-CLM-0000617,distribution_shift
batch-3-R000618,BATCH-3-CLM-0000618,distribution_shift
batch-3-R000619,BATCH-3-CLM-0000619,amount_spike
batch-3-R000620,BATCH-3-CLM-0000620,missing_value_spike
batch-3-R000621,BATCH-3-CLM-0000621,amount_spike
batch-3-R000622,BATCH-3-CLM-0000622,distribution_shift
batch-3-R000623,BATCH-3-CLM-0000623,amount_spike
batch-3-R000624,BATCH-3-CLM-0000624,amount_spike
batch-3-R000625,BATCH-3-CLM-0000625,amount_spike
batch-3-R000626,BATCH-3-CLM-0000626,amount_spike
batch-3-R000627,BATCH-3-CLM-0000627,amount_spike
batch-3-R000628,BATCH-3-CLM-0000628,amount_spike
batch-3-R000629,BATCH-3-CLM-0000629,amount_spike
batch-3-R000630,BATCH-3-CLM-0000630,missing_value_spike
batch-3-R000631,BATCH-3-CLM-0000631,amount_spike
batch-3-R000632,BATCH-3-CLM-0000632,amount_spike
batch-3-R000633,BATCH-3-CLM-0000633,distribution_shift
batch-3-R000634,BATCH-3-CLM-0000634,amount_spike
batch-3-R000635,BATCH-3-CLM-0000635,distribution_shift
batch-3-R000636,BATCH-3-CLM-0000636,amount_spike
batch-3-R000637,BATCH-3-CLM-0000637,amount_spike
batch-3-R000638,BATCH-3-CLM-0000638,amount_spike
batch-3-R000639,BATCH-3-CLM-0000639,amount_spike
batch-3-R000640,BATCH-3-CLM-0000640,amount_spike
batch-3-R000641,BATCH-3-CLM-0000641,amount_spike
batch-3-R000642,BATCH-3-CLM-0000642,distribution_shift
batch-3-R000643,BATCH-3-CLM-0000643,missing_value_spike
batch-3-R000644,BATCH-3-CLM-0000644,distribution_shift
batch-3-R000645,BATCH-3-CLM-0000645,amount_spike
batch-3-R000646,BATCH-3-CLM-0000646,amount_spike
batch-3-R000647,BATCH-3-CLM-0000647,distribution_shift
batch-3-R000648,BATCH-3-CLM-0000648,distribution_shift
batch-3-R000649,BATCH-3-CLM-0000649,amount_spike
batch-3-R000650,BATCH-3-CLM-0000650,distribution_shift
batch-3-R000651,BATCH-3-CLM-0000651,amount_spike
batch-3-R000652,BATCH-3-CLM-0000652,amount_spike
batch-3-R000653,BATCH-3-CLM-0000653,distribution_shift
batch-3-R000654,BATCH-3-CLM-0000654,amount_spike
batch-3-R000655,BATCH-3-CLM-0000655,distribution_shift
batch-3-R000656,BATCH-3-CLM-0000656,amount_spike
batch-3-R000657,BATCH-3-CLM-0000657,missing_value_spike
batch-3-R000658,BATCH-3-CLM-0000658,amount_spike
batch-3-R000659,BATCH-3-CLM-0000659,distribution_shift
batch-3-R000660,BATCH-3-CLM-0000660,amount_spike
batch-3-R000661,BATCH-3-CLM-0000661,missing_value_spike
batch-3-R000662,BATCH-3-CLM-0000662,amount_spike
batch-3-R000663,BATCH-3-CLM-0000663,amount_spike
batch-3-R000664,BATCH-3-CLM-0000664,amount_spike
batch-3-R000665,BATCH-3-CLM-0000665,distribution_shift
batch-3-R000666,BATCH-3-CLM-0000666,distribution_shift
batch-3-R000667,BATCH-3-CLM-0000667,amount_spike
batch-3-R000668,BATCH-3-CLM-0000668,distribution_shift
batch-3-R000669,BATCH-3-CLM-0000669,distribution_shift
batch-3-R000670,BATCH-3-CLM-0000670,distribution_shift
batch-3-R000671,BATCH-3-CLM-0000671,amount_spike
batch-3-R000672,BATCH-3-CLM-0000672,amount_spike
batch-3-R000673,BATCH-3-CLM-0000673,distribution_shift
batch-3-R000674,BATCH-3-CLM-0000674,distribution_shift
batch-3-R000675,BATCH-3-CLM-0000675,amount_spike
batch-3-R000676,BATCH-3-CLM-0000676,amount_spike
batch-3-R000677,BATCH-3-CLM-0000677,distribution_shift
batch-3-R000678,BATCH-3-CLM-0000678,missing_value_spike
batch-3-R000679,BATCH-3-CLM-0000679,amount_spike
batch-3-R000680,BATCH-3-CLM-0000680,amount_spike
batch-3-R000681,BATCH-3-CLM-0000681,distribution_shift
batch-3-R000682,BATCH-3-CLM-0000682,amount_spike
batch-3-R000683,BATCH-3-CLM-0000683,amount_spike
batch-3-R000684,BATCH-3-CLM-0000684,missing_value_spike
batch-3-R000685,BATCH-3-CLM-0000685,distribution_shift
batch-3-R000686,BATCH-3-CLM-0000686,distribution_shift
batch-3-R000687,BATCH-3-CLM-0000687,amount_spike
batch-3-R000688,BATCH-3-CLM-0000688,missing_value_spike
batch-3-R000689,BATCH-3-CLM-0000689,amount_spike
batch-3-R000690,BATCH-3-CLM-0000690,amount_spike
batch-3-R000691,BATCH-3-CLM-0000691,amount_spike
batch-3-R000692,BATCH-3-CLM-0000692,amount_spike
batch-3-R000693,BATCH-3-CLM-0000693,amount_spike
batch-3-R000694,BATCH-3-CLM-0000694,amount_spike
batch-3-R000695,BATCH-3-CLM-0000695,distribution_shift
batch-3-R000696,BATCH-3-CLM-0000696,amount_spike
batch-3-R000697,BATCH-3-CLM-0000697,distribution_shift
batch-3-R000698,BATCH-3-CLM-0000698,amount_spike
batch-3-R000699,BATCH-3-CLM-0000699,distribution_shift
batch-3-R000700,BATCH-3-CLM-0000700,distribution_shift
batch-3-R000701,BATCH-3-CLM-0000701,missing_value_spike
batch-3-R000702,BATCH-3-CLM-0000702,distribution_shift
batch-3-R000703,BATCH-3-CLM-0000703,distribution_shift
batch-3-R000704,BATCH-3-CLM-0000704,distribution_shift
batch-3-R000705,BATCH-3-CLM-0000705,amount_spike
batch-3-R000706,BATCH-3-CLM-0000706,missing_value_spike
batch-3-R000707,BATCH-3-CLM-0000707,amount_spike
batch-3-R000708,BATCH-3-CLM-0000708,distribution_shift
batch-3-R000709,BATCH-3-CLM-0000709,distribution_shift
batch-3-R000710,BATCH-3-CLM-0000710,amount_spike
batch-3-R000711,BATCH-3-CLM-0000711,distribution_shift
batch-3-R000712,BATCH-3-CLM-0000712,distribution_shift
batch-3-R000713,BATCH-3-CLM-0000713,amount_spike
batch-3-R000714,BATCH-3-CLM-0000714,amount_spike
batch-3-R000715,BATCH-3-CLM-0000715,none
batch-3-R000716,BATCH-3-CLM-0000716,none
batch-3-R000717,BATCH-3-CLM-0000717,none
batch-3-R000718,BATCH-3-CLM-0000718,none
batch-3-R000719,BATCH-3-CLM-0000719,none
batch-3-R000720,BATCH-3-CLM-0000720,none
batch-3-R000721,BATCH-3-CLM-0000721,none
batch-3-R000722,BATCH-3-CLM-0000722,none
batch-3-R000723,BATCH-3-CLM-0000723,none
batch-3-R000724,BATCH-3-CLM-0000724,none
batch-3-R000725,BATCH-3-CLM-0000725,none
batch-3-R000726,BATCH-3-CLM-0000726,none
batch-3-R000727,BATCH-3-CLM-0000727,none
batch-3-R000728,BATCH-3-CLM-0000728,none
batch-3-R000729,BATCH-3-CLM-0000729,none
batch-3-R000730,BATCH-3-CLM-0000730,none
batch-3-R000731,BATCH-3-CLM-0000731,none
batch-3-R000732,BATCH-3-CLM-0000732,none
batch-3-R000733,BATCH-3-CLM-0000733,none
batch-3-R000734,BATCH-3-CLM-0000734,none
batch-3-R000735,BATCH-3-CLM-0000735,none
batch-3-R000736,BATCH-3-CLM-0000736,none
batch-3-R000737,BATCH-3-CLM-0000737,none
batch-3-R000738,BATCH-3-CLM-0000738,none
batch-3-R000739,BATCH-3-CLM-0000739,none
batch-3-R000740,BATCH-3-CLM-0000740,none
batch-3-R000741,BATCH-3-CLM-0000741,none
batch-3-R000742,BATCH-3-CLM-0000742,none
batch-3-R000743,BATCH-3-CLM-0000743,none
batch-3-R000744,BATCH-3-CLM-0000744,none
batch-3-R000745,BATCH-3-CLM-0000745,none
batch-3-R000746,BATCH-3-CLM-0000746,none
batch-3-R000747,BATCH-3-CLM-0000747,none
batch-3-R000748,BATCH-3-CLM-0000748,none
batch-3-R000749,BATCH-3-CLM-0000749,none
batch-3-R000750,BATCH-3-CLM-0000750,none
batch-3-R000751,BATCH-3-CLM-0000751,none
batch-3-R000752,BATCH-3-CLM-0000752,none
batch-3-R000753,BATCH-3-CLM-0000753,none
batch-3-R000754,BATCH-3-CLM-0000754,none
batch-3-R000755,BATCH-3-CLM-0000755,none
batch-3-R000756,BATCH-3-CLM-0000756,none
batch-3-R000757,BATCH-3-CLM-0000757,none
batch-3-R000758,BATCH-3-CLM-0000758,none
batch-3-R000759,BATCH-3-CLM-0000759,none
batch-3-R000760,BATCH-3-CLM-0000760,none
batch-3-R000761,BATCH-3-CLM-0000761,none
batch-3-R000762,BATCH-3-CLM-0000762,none
batch-3-R000763,BATCH-3-CLM-0000763,none
batch-3-R000764,BATCH-3-CLM-0000764,none
batch-3-R000765,BATCH-3-CLM-0000765,none
batch-3-R000766,BATCH-3-CLM-0000766,none
batch-3-R000767,BATCH-3-CLM-0000767,none
batch-3-R000768,BATCH-3-CLM-0000768,none
batch-3-R000769,BATCH-3-CLM-0000769,none
batch-3-R000770,BATCH-3-CLM-0000770,none
batch-3-R000771,BATCH-3-CLM-0000771,none
batch-3-R000772,BATCH-3-CLM-0000772,none
batch-3-R000773,BATCH-3-CLM-0000773,none
batch-3-R000774,BATCH-3-CLM-0000774,none
batch-3-R000775,BATCH-3-CLM-0000775,none
batch-3-R000776,BATCH-3-CLM-0000776,none
batch-3-R000777,BATCH-3-CLM-0000777,none
batch-3-R000778,BATCH-3-CLM-0000778,none
batch-3-R000779,BATCH-3-CLM-0000779,none
batch-3-R000780,BATCH-3-CLM-0000780,none
batch-3-R000781,BATCH-3-CLM-0000781,none
batch-3-R000782,BATCH-3-CLM-0000782,none
batch-3-R000783,BATCH-3-CLM-0000783,none
batch-3-R000784,BATCH-3-CLM-0000784,none
batch-3-R000785,BATCH-3-CLM-0000786,volume_drop
batch-3-R000786,BATCH-3-CLM-0000792,volume_drop
batch-3-R000787,BATCH-3-CLM-0000797,volume_drop
batch-3-R000788,BATCH-3-CLM-0000800,volume_drop
batch-3-R000789,BATCH-3-CLM-0000805,volume_drop
batch-3-R000790,BATCH-3-CLM-0000812,volume_drop
batch-3-R000791,BATCH-3-CLM-0000815,volume_drop
batch-3-R000792,BATCH-3-CLM-0000818,volume_drop
batch-3-R000793,BATCH-3-CLM-0000819,volume_drop
batch-3-R000794,BATCH-3-CLM-0000823,volume_drop
batch-3-R000795,BATCH-3-CLM-0000824,volume_drop
batch-3-R000796,BATCH-3-CLM-0000828,volume_drop
batch-3-R000797,BATCH-3-CLM-0000829,volume_drop
batch-3-R000798,BATCH-3-CLM-0000835,volume_drop
batch-3-R000799,BATCH-3-CLM-0000836,volume_drop
batch-3-R000800,BATCH-3-CLM-0000845,volume_drop
batch-3-R000801,BATCH-3-CLM-0000846,volume_drop
batch-3-R000802,BATCH-3-CLM-0000850,volume_drop
batch-3-R000803,BATCH-3-CLM-0000852,volume_drop
batch-3-R000804,BATCH-3-CLM-0000857,volume_drop
batch-3-R000805,BATCH-3-CLM-0000858,volume_drop
batch-3-R000806,BATCH-3-CLM-0000859,volume_drop
batch-3-R000807,BATCH-3-CLM-0000865,volume_drop
batch-3-R000808,BATCH-3-CLM-0000867,volume_drop
batch-3-R000809,BATCH-3-CLM-0000868,volume_drop
batch-3-R000810,BATCH-3-CLM-0000874,volume_drop
batch-3-R000811,BATCH-3-CLM-0000876,volume_drop
batch-3-R000812,BATCH-3-CLM-0000877,volume_drop
batch-3-R000813,BATCH-3-CLM-0000880,volume_drop
batch-3-R000814,BATCH-3-CLM-0000881,volume_drop
batch-3-R000815,BATCH-3-CLM-0000882,volume_drop
batch-3-R000816,BATCH-3-CLM-0000887,volume_drop
batch-3-R000817,BATCH-3-CLM-0000896,volume_drop
batch-3-R000818,BATCH-3-CLM-0000899,volume_drop
batch-3-R000819,BATCH-3-CLM-0000901,volume_drop
batch-3-R000820,BATCH-3-CLM-0000902,volume_drop
batch-3-R000821,BATCH-3-CLM-0000904,volume_drop
batch-3-R000822,BATCH-3-CLM-0000911,none
batch-3-R000823,BATCH-3-CLM-0000912,none
batch-3-R000824,BATCH-3-CLM-0000913,none
batch-3-R000825,BATCH-3-CLM-0000914,none
batch-3-R000826,BATCH-3-CLM-0000915,none
batch-3-R000827,BATCH-3-CLM-0000916,none
batch-3-R000828,BATCH-3-CLM-0000917,none
batch-3-R000829,BATCH-3-CLM-0000918,none
batch-3-R000830,BATCH-3-CLM-0000919,none
batch-3-R000831,BATCH-3-CLM-0000920,none
batch-3-R000832,BATCH-3-CLM-0000921,none
batch-3-R000833,BATCH-3-CLM-0000922,none
batch-3-R000834,BATCH-3-CLM-0000923,none
batch-3-R000835,BATCH-3-CLM-0000924,none
batch-3-R000836,BATCH-3-CLM-0000925,none
batch-3-R000837,BATCH-3-CLM-0000926,none
batch-3-R000838,BATCH-3-CLM-0000927,none
batch-3-R000839,BATCH-3-CLM-0000928,none
batch-3-R000840,BATCH-3-CLM-0000929,none
batch-3-R000841,BATCH-3-CLM-0000930,none
batch-3-R000842,BATCH-3-CLM-0000931,none
batch-3-R000843,BATCH-3-CLM-0000932,none
batch-3-R000844,BATCH-3-CLM-0000933,none
batch-3-R000845,BATCH-3-CLM-0000934,none
batch-3-R000846,BATCH-3-CLM-0000935,none
batch-3-R000847,BATCH-3-CLM-0000936,none
batch-3-R000848,BATCH-3-CLM-0000937,none
batch-3-R000849,BATCH-3-CLM-0000938,none
batch-3-R000850,BATCH-3-CLM-0000939,none
batch-3-R000851,BATCH-3-CLM-0000940,none
batch-3-R000852,BATCH-3-CLM-0000941,none
batch-3-R000853,BATCH-3-CLM-0000942,none
batch-3-R000854,BATCH-3-CLM-0000943,none
batch-3-R000855,BATCH-3-CLM-0000944,none
batch-3-R000856,BATCH-3-CLM-0000945,none
batch-3-R000857,BATCH-3-CLM-0000946,none
batch-3-R000858,BATCH-3-CLM-0000947,none
batch-3-R000859,BATCH-3-CLM-0000948,none
batch-3-R000860,BATCH-3-CLM-0000949,none
batch-3-R000861,BATCH-3-CLM-0000950,none
batch-3-R000862,BATCH-3-CLM-0000951,none
batch-3-R000863,BATCH-3-CLM-0000952,none
batch-3-R000864,BATCH-3-CLM-0000953,none
batch-3-R000865,BATCH-3-CLM-0000954,none
batch-3-R000866,BATCH-3-CLM-0000955,none
batch-3-R000867,BATCH-3-CLM-0000956,none
batch-3-R000868,BATCH-3-CLM-0000957,none
batch-3-R000869,BATCH-3-CLM-0000958,none
batch-3-R000870,BATCH-3-CLM-0000959,none
batch-3-R000871,BATCH-3-CLM-0000960,none
batch-3-R000872,BATCH-3-CLM-0000961,none
batch-3-R000873,BATCH-3-CLM-0000962,none
batch-3-R000874,BATCH-3-CLM-0000963,none
batch-3-R000875,BATCH-3-CLM-0000964,none
batch-3-R000876,BATCH-3-CLM-0000965,none
batch-3-R000877,BATCH-3-CLM-0000966,none
batch-3-R000878,BATCH-3-CLM-0000967,none
batch-3-R000879,BATCH-3-CLM-0000968,none
batch-3-R000880,BATCH-3-CLM-0000969,none
batch-3-R000881,BATCH-3-CLM-0000970,none
batch-3-R000882,BATCH-3-CLM-0000971,none
batch-3-R000883,BATCH-3-CLM-0000972,none
batch-3-R000884,BATCH-3-CLM-0000973,none
batch-3-R000885,BATCH-3-CLM-0000974,none
batch-3-R000886,BATCH-3-CLM-0000975,none
batch-3-R000887,BATCH-3-CLM-0000976,none
batch-3-R000888,BATCH-3-CLM-0000977,none
batch-3-R000889,BATCH-3-CLM-0000978,none
batch-3-R000890,BATCH-3-CLM-0000979,none
batch-3-R000891,BATCH-3-CLM-0000980,none
batch-3-R000892,BATCH-3-CLM-0000981,none
batch-3-R000893,BATCH-3-CLM-0000982,none
batch-3-R000894,BATCH-3-CLM-0000983,none
batch-3-R000895,BATCH-3-CLM-0000984,none
batch-3-R000896,BATCH-3-CLM-0000985,none
batch-3-R000897,BATCH-3-CLM-0000986,none
batch-3-R000898,BATCH-3-CLM-0000987,none
batch-3-R000899,BATCH-3-CLM-0000988,none
batch-3-R000900,BATCH-3-CLM-0000989,none
batch-3-R000901,BATCH-3-CLM-0000990,none
batch-3-R000902,BATCH-3-CLM-0000991,none
batch-3-R000903,BATCH-3-CLM-0000992,none
batch-3-R000904,BATCH-3-CLM-0000993,none
batch-3-R000905,BATCH-3-CLM-0000994,none
batch-3-R000906,BATCH-3-CLM-0000995,none
batch-3-R000907,BATCH-3-CLM-0000996,none
batch-3-R000908,BATCH-3-CLM-0000997,none
batch-3-R000909,BATCH-3-CLM-0000998,none
batch-3-R000910,BATCH-3-CLM-0000999,none
batch-3-R000911,BATCH-3-CLM-0001000,none
batch-3-R000912,BATCH-3-CLM-0001001,none
batch-3-R000913,BATCH-3-CLM-0001002,none
batch-3-R000914,BATCH-3-CLM-0001003,none
batch-3-R000915,BATCH-3-CLM-0001004,none
batch-3-R000916,BATCH-3-CLM-0001005,none
batch-3-R000917,BATCH-3-CLM-0001006,none
batch-3-R000918,BATCH-3-CLM-0001007,none
batch-3-R000919,BATCH-3-CLM-0001008,none
batch-3-R000920,BATCH-3-CLM-0001009,none
batch-3-R000921,BATCH-3-CLM-0001010,none
batch-3-R000922,BATCH-3-CLM-0001011,none
batch-3-R000923,BATCH-3-CLM-0001012,none
batch-3-R000924,BATCH-3-CLM-0001013,none
batch-3-R000925,BATCH-3-CLM-0001014,none
batch-3-R000926,BATCH-3-CLM-0001015,none
batch-3-R000927,BATCH-3-CLM-0001016,none
batch-3-R000928,BATCH-3-CLM-0001017,none
batch-3-R000929,BATCH-3-CLM-0001018,none
batch-3-R000930,BATCH-3-CLM-0001019,none
batch-3-R000931,BATCH-3-CLM-0001020,none
batch-3-R000932,BATCH-3-CLM-0001021,none
batch-3-R000933,BATCH-3-CLM-0001022,none
batch-3-R000934,BATCH-3-CLM-0001023,none
batch-3-R000935,BATCH-3-CLM-0001024,none
batch-3-R000936,BATCH-3-CLM-0001025,none
batch-3-R000937,BATCH-3-CLM-0001026,none
batch-3-R000938,BATCH-3-CLM-0001027,none
batch-3-R000939,BATCH-3-CLM-0001028,none
batch-3-R000940,BATCH-3-CLM-0001029,none
batch-3-R000941,BATCH-3-CLM-0001030,none
batch-3-R000942,BATCH-3-CLM-0001031,none
batch-3-R000943,BATCH-3-CLM-0001032,none
batch-3-R000944,BATCH-3-CLM-0001033,none
batch-3-R000945,BATCH-3-CLM-0001034,none
batch-3-R000946,BATCH-3-CLM-0001035,none
batch-3-R000947,BATCH-3-CLM-0001036,none
batch-3-R000948,BATCH-3-CLM-0001037,none
batch-3-R000949,BATCH-3-CLM-0001038,none
batch-3-R000950,BATCH-3-CLM-0001039,none
batch-3-R000951,BATCH-3-CLM-0001040,none
batch-3-R000952,BATCH-3-CLM-0001041,none
batch-3-R000953,BATCH-3-CLM-0001042,none
batch-3-R000954,BATCH-3-CLM-0001043,none
batch-3-R000955,BATCH-3-CLM-0001044,none
batch-3-R000956,BATCH-3-CLM-0001045,none
batch-3-R000957,BATCH-3-CLM-0001046,none
batch-3-R000958,BATCH-3-CLM-0001047,none
batch-3-R000959,BATCH-3-CLM-0001048,none
batch-3-R000960,BATCH-3-CLM-0001049,none
batch-3-R000961,BATCH-3-CLM-0001050,none
batch-3-R000962,BATCH-3-CLM-0001051,none
batch-3-R000963,BATCH-3-CLM-0001052,none
batch-3-R000964,BATCH-3-CLM-0001053,none
batch-3-R000965,BATCH-3-CLM-0001054,none
batch-3-R000966,BATCH-3-CLM-0001055,none
batch-3-R000967,BATCH-3-CLM-0001056,none
batch-3-R000968,BATCH-3-CLM-0001057,none
batch-3-R000969,BATCH-3-CLM-0001058,none
batch-3-R000970,BATCH-3-CLM-0001059,none
batch-3-R000971,BATCH-3-CLM-0001060,none
batch-3-R000972,BATCH-3-CLM-0001061,none
batch-3-R000973,BATCH-3-CLM-0001062,none
batch-3-R000974,BATCH-3-CLM-0001063,none
batch-3-R000975,BATCH-3-CLM-0001064,none
batch-3-R000976,BATCH-3-CLM-0001065,none
batch-3-R000977,BATCH-3-CLM-0001066,none
batch-3-R000978,BATCH-3-CLM-0001067,none
batch-3-R000979,BATCH-3-CLM-0001068,none
batch-3-R000980,BATCH-3-CLM-0001069,none
batch-3-R000981,BATCH-3-CLM-0001070,none
batch-3-R000982,BATCH-3-CLM-0001071,none
batch-3-R000983,BATCH-3-CLM-0001072,none
batch-3-R000984,BATCH-3-CLM-0001073,none
batch-3-R000985,BATCH-3-CLM-0001074,none
batch-3-R000986,BATCH-3-CLM-0001075,none
batch-3-R000987,BATCH-3-CLM-0001076,none
batch-3-R000988,BATCH-3-CLM-0001077,none
batch-3-R000989,BATCH-3-CLM-0001078,none
batch-3-R000990,BATCH-3-CLM-0001079,none
batch-3-R000991,BATCH-3-CLM-0001080,none
batch-3-R000992,BATCH-3-CLM-0001081,none
batch-3-R000993,BATCH-3-CLM-0001082,none
batch-3-R000994,BATCH-3-CLM-0001083,none
batch-3-R000995,BATCH-3-CLM-0001084,none
batch-3-R000996,BATCH-3-CLM-0001085,none
batch-3-R000997,BATCH-3-CLM-0001086,none
batch-3-R000998,BATCH-3-CLM-0001087,none
batch-3-R000999,BATCH-3-CLM-0001088,none
batch-3-R001000,BATCH-3-CLM-0001089,none
batch-3-R001001,BATCH-3-CLM-0001090,none
batch-3-R001002,BATCH-3-CLM-0001091,none
batch-3-R001003,BATCH-3-CLM-0001092,none
batch-3-R001004,BATCH-3-CLM-0001067,none
batch-3-R001005,BATCH-3-CLM-0001093,none
batch-3-R001006,BATCH-3-CLM-0001094,none
batch-3-R001007,BATCH-3-CLM-0001095,none
batch-3-R001008,BATCH-3-CLM-0001096,none
batch-3-R001009,BATCH-3-CLM-0001097,none
batch-3-R001010,BATCH-3-CLM-0001098,none
batch-3-R001011,BATCH-3-CLM-0001099,none
batch-3-R001012,BATCH-3-CLM-0001100,none
batch-3-R001013,BATCH-3-CLM-0001101,none
batch-3-R001014,BATCH-3-CLM-0001102,none
batch-3-R001015,BATCH-3-CLM-0001103,none
batch-3-R001016,BATCH-3-CLM-0001104,none
batch-3-R001017,BATCH-3-CLM-0001105,none
batch-3-R001018,BATCH-3-CLM-0001106,none
batch-3-R001019,BATCH-3-CLM-0001107,none
batch-3-R001020,BATCH-3-CLM-0001108,none
batch-3-R001021,BATCH-3-CLM-0001109,none
batch-3-R001022,BATCH-3-CLM-0001110,none
batch-3-R001023,BATCH-3-CLM-0001111,none
batch-3-R001024,BATCH-3-CLM-0001112,none
batch-3-R001025,BATCH-3-CLM-0001113,none
batch-3-R001026,BATCH-3-CLM-0001114,none
batch-3-R001027,BATCH-3-CLM-0001115,none
batch-3-R001028,BATCH-3-CLM-0001116,none
batch-3-R001029,BATCH-3-CLM-0001117,none
batch-3-R001030,BATCH-3-CLM-0001118,none
batch-3-R001031,BATCH-3-CLM-0001119,none
batch-3-R001032,BATCH-3-CLM-0001120,none
batch-3-R001033,BATCH-3-CLM-0001121,none
batch-3-R001034,BATCH-3-CLM-0001122,none
batch-3-R001035,BATCH-3-CLM-0001123,none
batch-3-R001036,BATCH-3-CLM-0001124,none
batch-3-R001037,BATCH-3-CLM-0001125,none
batch-3-R001038,BATCH-3-CLM-0001126,none
batch-3-R001039,BATCH-3-CLM-0001127,none
