row_key,CLM_ID,injection_type
batch-2-R001234,BATCH-2-CLM-0001103,none
batch-2-R001235,BATCH-2-CLM-0001104,none
batch-2-R001236,BATCH-2-CLM-0001105,none
batch-2-R001237,BATCH-2-CLM-0001106,none
batch-2-R001238,BATCH-2-CLM-0001107,none
batch-2-R001239,BATCH-2-CLM-0001108,none
batch-2-R001240,BATCH-2-CLM-0001109,none
batch-2-R001241,BATCH-2-CLM-0001110,none
batch-2-R001242,BATCH-2-CLM-0001111,none
batch-2-R001243,BATCH-2-CLM-0001112,none
batch-2-R001244,BATCH-2-CLM-0001113,none
batch-2-R001245,BATCH-2-CLM-0001114,none
batch-2-R001246,BATCH-2-CLM-0001115,none
batch-2-R001247,BATCH-2-CLM-0001116,none
batch-2-R001248,BATCH-2-CLM-0001117,none
batch-2-R001249,BATCH-2-CLM-0001118,none
batch-2-R001250,BATCH-2-CLM-0001119,none
batch-2-R001251,BATCH-2-CLM-0001120,none
batch-2-R001252,BATCH-2-CLM-0001121,none
batch-2-R001253,BATCH-2-CLM-0001122,none
batch-2-R001254,BATCH-2-CLM-0001123,none
batch-2-R001255,BATCH-2-CLM-0001124,none
batch-2-R001256,BATCH-2-CLM-0001125,none
batch-2-R001257,BATCH-2-CLM-0001126,none
batch-2-R001258,BATCH-2-CLM-0001127,none
batch-2-R001259,BATCH-2-CLM-0001128,none
batch-2-R001260,BATCH-2-CLM-0001129,none
batch-2-R001261,BATCH-2-CLM-0001130,none
batch-2-R001262,BATCH-2-CLM-0001131,none
batch-2-R001263,BATCH-2-CLM-0001132,none
batch-2-R001264,BATCH-2-CLM-0001133,none
batch-2-R001265,BATCH-2-CLM-0001134,none
batch-2-R001266,BATCH-2-CLM-0001135,none
batch-2-R001267,BATCH-2-CLM-0001136,none
batch-2-R001268,BATCH-2-CLM-0001137,none
batch-2-R001269,BATCH-2-CLM-0001138,none
batch-2-R001270,BATCH-2-CLM-0001139,none
batch-2-R001271,BATCH-2-CLM-0001140,none
batch-2-R001272,BATCH-2-CLM-0001141,none
batch-2-R001273,BATCH-2-CLM-0001142,none
batch-2-R001274,BATCH-2-CLM-0001143,none
batch-2-R001275,BATCH-2-CLM-0001120,none
batch-2-R001276,BATCH-2-CLM-0001144,none
batch-2-R001277,BATCH-2-CLM-0001145,none
batch-2-R001278,BATCH-2-CLM-0001146,none
batch-2-R001279,BATCH-2-CLM-0001147,none
batch-2-R001280,BATCH-2-CLM-0001148,none
batch-2-R001281,BATCH-2-CLM-0001149,none
batch-2-R001282,BATCH-2-CLM-0001150,none
batch-2-R001283,BATCH-2-CLM-0001151,none
batch-2-R001284,BATCH-2-CLM-0001152,none
batch-2-R001285,BATCH-2-CLM-0001153,none
batch-2-R001286,BATCH-2-CLM-0001154,none
batch-2-R001287,BATCH-2-CLM-0001155,none
batch-2-R001288,BATCH-2-CLM-0001156,none
batch-2-R001289,BATCH-2-CLM-0001157,none
batch-2-R001290,BATCH-2-CLM-0001158,none
batch-2-R001291,BATCH-2-CLM-0001159,none
batch-2-R001292,BATCH-2-CLM-0001160,none
batch-2-R001293,BATCH-2-CLM-0001161,none
batch-2-R001294,BATCH-2-CLM-0001162,none
batch-2-R001295,BATCH-2-CLM-0001163,none
batch-2-R001296,BATCH-2-CLM-0001164,none
batch-2-R001297,BATCH-2-CLM-0001165,none
batch-2-R001298,BATCH-2-CLM-0001166,none
batch-2-R001299,BATCH-2-CLM-0001167,none
batch-2-R001300,BATCH-2-CLM-0001168,none
batch-2-R001301,BATCH-2-CLM-0001169,none
batch-2-R001302,BATCH-2-CLM-0001170,none
batch-2-R001303,BATCH-2-CLM-0001171,none
batch-2-R001304,BATCH-2-CLM-0001172,none
batch-2-R001305,BATCH-2-CLM-0001173,none
batch-2-R001306,BATCH-2-CLM-0001174,none
batch-2-R001307,BATCH-2-CLM-0001175,none
batch-2-R001308,BATCH-2-CLM-0001176,none
batch-2-R001309,BATCH-2-CLM-0001177,none
batch-2-R001310,BATCH-2-CLM-0001178,none
batch-2-R001311,BATCH-2-CLM-0001179,none
batch-2-R001312,BATCH-2-CLM-0001180,none
batch-2-R001313,BATCH-2-CLM-0001181,none
batch-2-R001314,BATCH-2-CLM-0001182,none
batch-2-R001315,BATCH-2-CLM-0001183,none
batch-2-R001316,BATCH-2-CLM-0001184,none
batch-2-R001317,BATCH-2-CLM-0001185,none
batch-2-R001318,BATCH-2-CLM-0001186,none
batch-2-R001319,BATCH-2-CLM-0001187,none
batch-2-R001320,BATCH-2-CLM-0001188,none
batch-2-R001321,BATCH-2-CLM-0001189,none
batch-2-R001322,BATCH-2-CLM-0001190,none
batch-2-R001323,BATCH-2-CLM-0001191,none
batch-2-R001324,BATCH-2-CLM-0001192,none
batch-2-R001325,BATCH-2-CLM-0001193,none
batch-2-R001326,BATCH-2-CLM-0001194,none
batch-2-R001327,BATCH-2-CLM-0001195,none
batch-2-R001328,BATCH-2-CLM-0001161,none
batch-2-R001329,BATCH-2-CLM-0001166,none
batch-2-R001330,BATCH-2-CLM-0001189,none
batch-2-R001331,BATCH-2-CLM-0001174,none
batch-2-R001332,BATCH-2-CLM-0001145,none
batch-2-R001333,BATCH-2-CLM-0001196,none
batch-2-R001334,BATCH-2-CLM-0001197,none
batch-2-R001335,BATCH-2-CLM-0001198,none
batch-2-R001336,BATCH-2-CLM-0001199,none
batch-2-R001337,BATCH-2-CLM-0001200,none
batch-2-R001338,BATCH-2-CLM-0001201,none
batch-2-R001339,BATCH-2-CLM-0001202,none
batch-2-R001340,BATCH-2-CLM-0001203,none
batch-2-R001341,BATCH-2-CLM-0001204,none
batch-2-R001342,BATCH-2-CLM-0001205,none
batch-2-R001343,BATCH-2-CLM-0001206,none
batch-2-R001344,BATCH-2-CLM-0001207,none
batch-2-R001345,BATCH-2-CLM-0001208,none
batch-2-R001346,BATCH-2-CLM-0001209,none
batch-2-R001347,BATCH-2-CLM-0001210,none
batch-2-R001348,BATCH-2-CLM-0001211,none
batch-2-R001349,BATCH-2-CLM-0001212,none
batch-2-R001350,BATCH-2-CLM-0001213,none
batch-2-R001351,BATCH-2-CLM-0001214,none
batch-2-R001352,BATCH-2-CLM-0001215,none
batch-2-R001353,BATCH-2-CLM-0001216,none
batch-2-R001354,BATCH-2-CLM-0001217,none
batch-2-R001355,BATCH-2-CLM-0001218,none
batch-2-R001356,BATCH-2-CLM-0001219,none
batch-2-R001357,BATCH-2-CLM-0001220,none
batch-2-R001358,BATCH-2-CLM-0001221,none
batch-2-R001359,BATCH-2-CLM-0001222,none
batch-2-R001360,BATCH-2-CLM-0001223,none
batch-2-R001361,BATCH-2-CLM-0001224,none
batch-2-R001362,BATCH-2-CLM-0001225,none
batch-2-R001363,BATCH-2-CLM-0001226,none
batch-2-R001364,BATCH-2-CLM-0001227,none
batch-2-R001365,BATCH-2-CLM-0001228,none
batch-2-R001366,BATCH-2-CLM-0001229,none
batch-2-R001367,BATCH-2-CLM-0001230,none
batch-2-R001368,BATCH-2-CLM-0001231,none
batch-2-R001369,BATCH-2-CLM-0001232,none
batch-2-R001370,BATCH-2-CLM-0001233,none
batch-2-R001371,BATCH-2-CLM-0001234,none
batch-2-R001372,BATCH-2-CLM-0001235,none
batch-2-R001373,BATCH-2-CLM-0001236,none
batch-2-R001374,BATCH-2-CLM-0001237,none
batch-2-R001375,BATCH-2-CLM-0001238,none
batch-2-R001376,BATCH-2-CLM-0001239,none
batch-2-R001377,BATCH-2-CLM-0001240,none
batch-2-R001378,BATCH-2-CLM-0001241,none
batch-2-R001379,BATCH-2-CLM-0001242,none
batch-2-R001380,BATCH-2-CLM-0001243,none
batch-2-R001381,BATCH-2-CLM-0001244,none
batch-2-R001382,BATCH-2-CLM-0001245,none
batch-2-R001383,BATCH-2-CLM-0001246,none
batch-2-R001384,BATCH-2-CLM-0001247,none
batch-2-R001385,BATCH-2-CLM-0001248,none
batch-2-R001386,BATCH-2-CLM-0001249,none
batch-2-R001387,BATCH-2-CLM-0001250,none
batch-2-R001388,BATCH-2-CLM-0001251,none
batch-2-R001389,BATCH-2-CLM-0001252,none
batch-2-R001390,BATCH-2-CLM-0001253,none
batch-2-R001391,BATCH-2-CLM-0001254,none
batch-2-R001392,BATCH-2-CLM-0001240,none
batch-2-R001393,BATCH-2-CLM-0001254,none
batch-2-R001394,BATCH-2-CLM-0001255,none
batch-2-R001395,BATCH-2-CLM-0001256,none
batch-2-R001396,BATCH-2-CLM-0001257,none
batch-2-R001397,BATCH-2-CLM-0001258,none
batch-2-R001398,BATCH-2-CLM-0001259,none
batch-2-R001399,BATCH-2-CLM-0001260,none
batch-2-R001400,BATCH-2-CLM-0001261,none
batch-2-R001401,BATCH-2-CLM-0001262,none
batch-2-R001402,BATCH-2-CLM-0001263,none
batch-2-R001403,BATCH-2-CLM-0001264,none
batch-2-R001404,BATCH-2-CLM-0001265,none
batch-2-R001405,BATCH-2-CLM-0001266,none
batch-2-R001406,BATCH-2-CLM-0001267,none
batch-2-R001407,BATCH-2-CLM-0001268,none
batch-2-R001408,BATCH-2-CLM-0001269,none
batch-2-R001409,BATCH-2-CLM-0001270,none
batch-2-R001410,BATCH-2-CLM-0001271,none
batch-2-R001411,BATCH-2-CLM-0001272,none
batch-2-R001412,BATCH-2-CLM-0001273,none
batch-2-R001413,BATCH-2-CLM-0001274,none
batch-2-R001414,BATCH-2-CLM-0001275,none
batch-2-R001415,BATCH-2-CLM-0001276,none
batch-2-R001416,BATCH-2-CLM-0001277,none
batch-2-R001417,BATCH-2-CLM-0001278,none
batch-2-R001418,BATCH-2-CLM-0001279,none
batch-2-R001419,BATCH-2-CLM-0001280,none
batch-2-R001420,BATCH-2-CLM-0001281,none
batch-2-R001421,BATCH-2-CLM-0001282,none
batch-2-R001422,BATCH-2-CLM-0001283,none
batch-2-R001423,BATCH-2-CLM-0001284,none
batch-2-R001424,BATCH-2-CLM-0001285,none
batch-2-R001425,BATCH-2-CLM-0001286,none
batch-2-R001426,BATCH-2-CLM-0001287,none
batch-2-R001427,BATCH-2-CLM-0001288,none
batch-2-R001428,BATCH-2-CLM-0001289,none
batch-2-R001429,BATCH-2-CLM-0001290,none
batch-2-R001430,BATCH-2-CLM-0001291,none
batch-2-R001431,BATCH-2-CLM-0001292,none
batch-2-R001432,BATCH-2-CLM-0001293,none
batch-2-R001433,BATCH-2-CLM-0001294,none
batch-2-R001434,BATCH-2-CLM-0001295,none
batch-2-R001435,BATCH-2-CLM-0001296,none
batch-2-R001436,BATCH-2-CLM-0001297,none
batch-2-R001437,BATCH-2-CLM-0001298,none
batch-2-R001438,BATCH-2-CLM-0001299,none
batch-2-R001439,BATCH-2-CLM-0001300,none
batch-2-R001440,BATCH-2-CLM-0001301,none
batch-2-R001441,BATCH-2-CLM-0001302,none
batch-2-R001442,BATCH-2-CLM-0001303,none
batch-2-R001443,BATCH-2-CLM-0001304,none
batch-2-R001444,BATCH-2-CLM-0001305,none
batch-2-R001445,BATCH-2-CLM-0001306,none
batch-2-R001446,BATCH-2-CLM-0001307,none
batch-2-R001447,BATCH-2-CLM-0001308,none
batch-2-R001448,BATCH-2-CLM-0001309,none
batch-2-R001449,BATCH-2-CLM-0001310,none
batch-2-R001450,BATCH-2-CLM-0001287,none
batch-2-R001451,BATCH-2-CLM-0001269,none
batch-2-R001452,BATCH-2-CLM-0001300,none
batch-2-R001453,BATCH-2-CLM-0001311,none
batch-2-R001454,BATCH-2-CLM-0001312,none
batch-2-R001455,BATCH-2-CLM-0001313,none
batch-2-R001456,BATCH-2-CLM-0001314,none
batch-2-R001457,BATCH-2-CLM-0001315,none
batch-2-R001458,BATCH-2-CLM-0001316,none
batch-2-R001459,BATCH-2-CLM-0001317,none
batch-2-R001460,BATCH-2-CLM-0001318,none
batch-2-R001461,BATCH-2-CLM-0001319,none
batch-2-R001462,BATCH-2-CLM-0001320,none
batch-2-R001463,BATCH-2-CLM-0001321,none
batch-2-R001464,BATCH-2-CLM-0001322,none
batch-2-R001465,BATCH-2-CLM-0001323,none
batch-2-R001466,BATCH-2-CLM-0001324,none
batch-2-R001467,BATCH-2-CLM-0001325,none
batch-2-R001468,BATCH-2-CLM-0001326,none
batch-2-R001469,BATCH-2-CLM-0001327,none
batch-2-R001470,BATCH-2-CLM-0001328,none
batch-2-R001471,BATCH-2-CLM-0001329,none
batch-2-R001472,BATCH-2-CLM-0001330,none
batch-2-R001473,BATCH-2-CLM-0001331,none
batch-2-R001474,BATCH-2-CLM-0001332,none
batch-2-R001475,BATCH-2-CLM-0001333,none
batch-2-R001476,BATCH-2-CLM-0001334,none
batch-2-R001477,BATCH-2-CLM-0001335,none
batch-2-R001478,BATCH-2-CLM-0001336,none
batch-2-R001479,BATCH-2-CLM-0001337,none
batch-2-R001480,BATCH-2-CLM-0001338,none
batch-2-R001481,BATCH-2-CLM-0001339,none
batch-2-R001482,BATCH-2-CLM-0001340,none
batch-2-R001483,BATCH-2-CLM-0001341,none
batch-2-R001484,BATCH-2-CLM-0001342,none
batch-2-R001485,BATCH-2-CLM-0001343,none
batch-2-R001486,BATCH-2-CLM-0001344,none
batch-2-R001487,BATCH-2-CLM-0001345,none
batch-2-R001488,BATCH-2-CLM-0001346,none
batch-2-R001489,BATCH-2-CLM-0001347,none
batch-2-R001490,BATCH-2-CLM-0001348,none
batch-2-R001491,BATCH-2-CLM-0001349,none
batch-2-R001492,BATCH-2-CLM-0001350,none
batch-2-R001493,BATCH-2-CLM-0001351,none
batch-2-R001494,BATCH-2-CLM-0001352,none
batch-2-R001495,BATCH-2-CLM-0001353,none
batch-2-R001496,BATCH-2-CLM-0001354,none
batch-2-R001497,BATCH-2-CLM-0001355,none
batch-2-R001498,BATCH-2-CLM-0001356,none
batch-2-R001499,BATCH-2-CLM-0001357,none
batch-2-R001500,BATCH-2-CLM-0001358,none
batch-2-R001501,BATCH-2-CLM-0001359,none
batch-2-R001502,BATCH-2-CLM-0001360,none
batch-2-R001503,BATCH-2-CLM-0001361,none
batch-2-R001504,BATCH-2-CLM-0001362,none
batch-2-R001505,BATCH-2-CLM-0001363,none
batch-2-R001506,BATCH-2-CLM-0001325,none
batch-2-R001507,BATCH-2-CLM-0001364,none
batch-2-R001508,BATCH-2-CLM-0001365,none
batch-2-R001509,BATCH-2-CLM-0001366,none
batch-2-R001510,BATCH-2-CLM-0001367,none
batch-2-R001511,BATCH-2-CLM-0001368,none
batch-2-R001512,BATCH-2-CLM-0001369,none
batch-2-R001513,BATCH-2-CLM-0001370,none
batch-2-R001514,BATCH-2-CLM-0001371,none
batch-2-R001515,BATCH-2-CLM-0001372,none
batch-2-R001516,BATCH-2-CLM-0001373,none
batch-2-R001517,BATCH-2-CLM-0001374,none
batch-2-R001518,BATCH-2-CLM-0001375,none
batch-2-R001519,BATCH-2-CLM-0001376,none
batch-2-R001520,BATCH-2-CLM-0001377,none
batch-2-R001521,BATCH-2-CLM-0001378,none
batch-2-R001522,BATCH-2-CLM-0001379,none
batch-2-R001523,BATCH-2-CLM-0001380,none
batch-2-R001524,BATCH-2-CLM-0001381,none
batch-2-R001525,BATCH-2-CLM-0001382,none
batch-2-R001526,BATCH-2-CLM-0001383,none
batch-2-R001527,BATCH-2-CLM-0001384,none
batch-2-R001528,BATCH-2-CLM-0001385,none
batch-2-R001529,BATCH-2-CLM-0001386,none
batch-2-R001530,BATCH-2-CLM-0001387,none
batch-2-R001531,BATCH-2-CLM-0001388,none
batch-2-R001532,BATCH-2-CLM-0001389,none
batch-2-R001533,BATCH-2-CLM-0001390,none
batch-2-R001534,BATCH-2-CLM-0001391,none
batch-2-R001535,BATCH-2-CLM-0001392,none
batch-2-R001536,BATCH-2-CLM-0001393,none
batch-2-R001537,BATCH-2-CLM-0001394,none
batch-2-R001538,BATCH-2-CLM-0001395,none
batch-2-R001539,BATCH-2-CLM-0001396,none
batch-2-R001540,BATCH-2-CLM-0001397,none
batch-2-R001541,BATCH-2-CLM-0001398,none
batch-2-R001542,BATCH-2-CLM-0001399,none
batch-2-R001543,BATCH-2-CLM-0001400,none
batch-2-R001544,BATCH-2-CLM-0001401,none
batch-2-R001545,BATCH-2-CLM-0001402,none
batch-2-R001546,BATCH-2-CLM-0001403,none
batch-2-R001547,BATCH-2-CLM-0001404,none
batch-2-R001548,BATCH-2-CLM-0001405,none
batch-2-R001549,BATCH-2-CLM-0001406,none
batch-2-R001550,BATCH-2-CLM-0001407,none
batch-2-R001551,BATCH-2-CLM-0001408,none
batch-2-R001552,BATCH-2-CLM-0001409,none
batch-2-R001553,BATCH-2-CLM-0001410,none
batch-2-R001554,BATCH-2-CLM-0001411,none
batch-2-R001555,BATCH-2-CLM-0001412,none
batch-2-R001556,BATCH-2-CLM-0001413,none
batch-2-R001557,BATCH-2-CLM-0001414,none
batch-2-R001558,BATCH-2-CLM-0001415,none
batch-2-R001559,BATCH-2-CLM-0001416,none
batch-2-R001560,BATCH-2-CLM-0001417,none
batch-2-R001561,BATCH-2-CLM-0001418,none
batch-2-R001562,BATCH-2-CLM-0001419,none
batch-2-R001563,BATCH-2-CLM-0001420,none
batch-2-R001564,BATCH-2-CLM-0001421,none
batch-2-R001565,BATCH-2-CLM-0001422,none
batch-2-R001566,BATCH-2-CLM-0001423,none
batch-2-R001567,BATCH-2-CLM-0001424,none
batch-2-R001568,BATCH-2-CLM-0001425,none
batch-2-R001569,BATCH-2-CLM-0001426,none
batch-2-R001570,BATCH-2-CLM-0001427,none
batch-2-R001571,BATCH-2-CLM-0001428,none
batch-2-R001572,BATCH-2-CLM-0001429,none
batch-2-R001573,BATCH-2-CLM-0001390,none
batch-2-R001574,BATCH-2-CLM-0001373,none
batch-2-R001575,BATCH-2-CLM-0001425,none
batch-2-R001576,BATCH-2-CLM-0001430,none
batch-2-R001577,BATCH-2-CLM-0001431,none
batch-2-R001578,BATCH-2-CLM-0001432,none
batch-2-R001579,BATCH-2-CLM-0001433,none
batch-2-R001580,BATCH-2-CLM-0001434,none
batch-2-R001581,BATCH-2-CLM-0001435,none
batch-2-R001582,BATCH-2-CLM-0001436,none
batch-2-R001583,BATCH-2-CLM-0001437,none
batch-2-R001584,BATCH-2-CLM-0001438,none
batch-2-R001585,BATCH-2-CLM-0001439,none
batch-2-R001586,BATCH-2-CLM-0001440,none
batch-2-R001587,BATCH-2-CLM-0001441,none
batch-2-R001588,BATCH-2-CLM-0001442,none
batch-2-R001589,BATCH-2-CLM-0001443,none
batch-2-R001590,BATCH-2-CLM-0001444,none
batch-2-R001591,BATCH-2-CLM-0001445,none
batch-2-R001592,BATCH-2-CLM-0001446,none
batch-2-R001593,BATCH-2-CLM-0001447,none
batch-2-R001594,BATCH-2-CLM-0001448,none
batch-2-R001595,BATCH-2-CLM-0001449,none
batch-2-R001596,BATCH-2-CLM-0001450,none
batch-2-R001597,BATCH-2-CLM-0001451,none
batch-2-R001598,BATCH-2-CLM-0001452,none
batch-2-R001599,BATCH-2-CLM-0001453,none
batch-2-R001600,BATCH-2-CLM-0001454,none
batch-2-R001601,BATCH-2-CLM-0001455,none
batch-2-R001602,BATCH-2-CLM-0001456,none
batch-2-R001603,BATCH-2-CLM-0001457,none
batch-2-R001604,BATCH-2-CLM-0001458,none
batch-2-R001605,BATCH-2-CLM-0001459,none
batch-2-R001606,BATCH-2-CLM-0001460,none
batch-2-R001607,BATCH-2-CLM-0001461,none
batch-2-R001608,BATCH-2-CLM-0001462,none
batch-2-R001609,BATCH-2-CLM-0001463,none
batch-2-R001610,BATCH-2-CLM-0001464,none
batch-2-R001611,BATCH-2-CLM-0001465,none
batch-2-R001612,BATCH-2-CLM-0001466,none
batch-2-R001613,BATCH-2-CLM-0001467,none
batch-2-R001614,BATCH-2-CLM-0001468,none
batch-2-R001615,BATCH-2-CLM-0001469,none
batch-2-R001616,BATCH-2-CLM-0001470,none
batch-2-R001617,BATCH-2-CLM-0001471,none
batch-2-R001618,BATCH-2-CLM-0001472,none
batch-2-R001619,BATCH-2-CLM-0001473,none
batch-2-R001620,BATCH-2-CLM-0001474,none
batch-2-R001621,BATCH-2-CLM-0001475,none
batch-2-R001622,BATCH-2-CLM-0001476,none
batch-2-R001623,BATCH-2-CLM-0001477,none
batch-2-R001624,BATCH-2-CLM-0001478,none
batch-2-R001625,BATCH-2-CLM-0001479,none
batch-2-R001626,BATCH-2-CLM-0001480,none
batch-2-R001627,BATCH-2-CLM-0001481,none
batch-2-R001628,BATCH-2-CLM-0001482,none
batch-2-R001629,BATCH-2-CLM-0001483,none
batch-2-R001630,BATCH-2-CLM-0001484,none
batch-2-R001631,BATCH-2-CLM-0001485,none
batch-2-R001632,BATCH-2-CLM-0001486,none
batch-2-R001633,BATCH-2-CLM-0001487,none
batch-2-R001634,BATCH-2-CLM-0001488,none
batch-2-R001635,BATCH-2-CLM-0001489,none
batch-2-R001636,BATCH-2-CLM-0001490,none
batch-2-R001637,BATCH-2-CLM-0001491,none
batch-2-R001638,BATCH-2-CLM-0001492,none
batch-2-R001639,BATCH-2-CLM-0001493,none
batch-2-R001640,BATCH-2-CLM-0001494,none
batch-2-R001641,BATCH-2-CLM-0001471,none
batch-2-R001642,BATCH-2-CLM-0001435,none
batch-2-R001643,BATCH-2-CLM-0001433,none
batch-2-R001644,BATCH-2-CLM-0001472,none
batch-2-R001645,BATCH-2-CLM-0001495,none
batch-2-R001646,BATCH-2-CLM-0001496,none
batch-2-R001647,BATCH-2-CLM-0001497,none
batch-2-R001648,BATCH-2-CLM-0001498,none
batch-2-R001649,BATCH-2-CLM-0001499,none
batch-2-R001650,BATCH-2-CLM-0001500,none
batch-2-R001651,BATCH-2-CLM-0001501,none
batch-2-R001652,BATCH-2-CLM-0001502,none
batch-2-R001653,BATCH-2-CLM-0001503,none
batch-2-R001654,BATCH-2-CLM-0001504,none
batch-2-R001655,BATCH-2-CLM-0001505,none
batch-2-R001656,BATCH-2-CLM-0001506,none
batch-2-R001657,BATCH-2-CLM-0001507,none
batch-2-R001658,BATCH-2-CLM-0001508,none
batch-2-R001659,BATCH-2-CLM-0001509,none
batch-2-R001660,BATCH-2-CLM-0001510,none
batch-2-R001661,BATCH-2-CLM-0001511,none
batch-2-R001662,BATCH-2-CLM-0001512,none
batch-2-R001663,BATCH-2-CLM-0001513,none
batch-2-R001664,BATCH-2-CLM-0001514,none
batch-2-R001665,BATCH-2-CLM-0001515,none
batch-2-R001666,BATCH-2-CLM-0001516,none
batch-2-R001667,BATCH-2-CLM-0001517,none
batch-2-R001668,BATCH-2-CLM-0001518,none
batch-2-R001669,BATCH-2-CLM-0001519,none
batch-2-R001670,BATCH-2-CLM-0001520,none
batch-2-R001671,BATCH-2-CLM-0001521,none
batch-2-R001672,BATCH-2-CLM-0001522,none
batch-2-R001673,BATCH-2-CLM-0001523,none
batch-2-R001674,BATCH-2-CLM-0001524,none
batch-2-R001675,BATCH-2-CLM-0001525,none
batch-2-R001676,BATCH-2-CLM-0001526,none
batch-2-R001677,BATCH-2-CLM-0001527,none
batch-2-R001678,BATCH-2-CLM-0001528,none
batch-2-R001679,BATCH-2-CLM-0001529,none
batch-2-R001680,BATCH-2-CLM-0001530,none
batch-2-R001681,BATCH-2-CLM-0001531,none
batch-2-R001682,BATCH-2-CLM-0001532,none
batch-2-R001683,BATCH-2-CLM-0001533,none
batch-2-R001684,BATCH-2-CLM-0001534,none
batch-2-R001685,BATCH-2-CLM-0001535,none
batch-2-R001686,BATCH-2-CLM-0001536,none
batch-2-R001687,BATCH-2-CLM-0001537,none
batch-2-R001688,BATCH-2-CLM-0001538,none
batch-2-R001689,BATCH-2-CLM-0001539,none
batch-2-R001690,BATCH-2-CLM-0001540,none
batch-2-R001691,BATCH-2-CLM-0001541,none
batch-2-R001692,BATCH-2-CLM-0001542,none
batch-2-R001693,BATCH-2-CLM-0001543,none
batch-2-R001694,BATCH-2-CLM-0001515,none
batch-2-R001695,BATCH-2-CLM-0001543,none
batch-2-R001696,BATCH-2-CLM-0001544,none
batch-2-R001697,BATCH-2-CLM-0001545,none
batch-2-R001698,BATCH-2-CLM-0001546,none
batch-2-R001699,BATCH-2-CLM-0001547,none
batch-2-R001700,BATCH-2-CLM-0001548,none
batch-2-R001701,BATCH-2-CLM-0001549,none
batch-2-R001702,BATCH-2-CLM-0001550,none
batch-2-R001703,BATCH-2-CLM-0001551,none
batch-2-R001704,BATCH-2-CLM-0001552,none
batch-2-R001705,BATCH-2-CLM-0001553,none
batch-2-R001706,BATCH-2-CLM-0001554,none
batch-2-R001707,BATCH-2-CLM-0001555,none
batch-2-R001708,BATCH-2-CLM-0001556,none
batch-2-R001709,BATCH-2-CLM-0001557,none
batch-2-R001710,BATCH-2-CLM-0001558,none
batch-2-R001711,BATCH-2-CLM-0001559,none
batch-2-R001712,BATCH-2-CLM-0001560,none
batch-2-R001713,BATCH-2-CLM-0001561,none
batch-2-R001714,BATCH-2-CLM-0001562,none
batch-2-R001715,BATCH-2-CLM-0001563,none
batch-2-R001716,BATCH-2-CLM-0001564,none
batch-2-R001717,BATCH-2-CLM-0001565,none
batch-2-R001718,BATCH-2-CLM-0001566,none
batch-2-R001719,BATCH-2-CLM-0001567,none
batch-2-R001720,BATCH-2-CLM-0001568,none
batch-2-R001721,BATCH-2-CLM-0001569,none
batch-2-R001722,BATCH-2-CLM-0001570,none
batch-2-R001723,BATCH-2-CLM-0001571,none
batch-2-R001724,BATCH-2-CLM-0001572,none
batch-2-R001725,BATCH-2-CLM-0001573,none
batch-2-R001726,BATCH-2-CLM-0001574,none
batch-2-R001727,BATCH-2-CLM-0001575,none
batch-2-R001728,BATCH-2-CLM-0001576,none
batch-2-R001729,BATCH-2-CLM-0001577,none
batch-2-R001730,BATCH-2-CLM-0001578,none
batch-2-R001731,BATCH-2-CLM-0001579,none
batch-2-R001732,BATCH-2-CLM-0001580,none
batch-2-R001733,BATCH-2-CLM-0001581,none
batch-2-R001734,BATCH-2-CLM-0001582,none
batch-2-R001735,BATCH-2-CLM-0001583,none
batch-2-R001736,BATCH-2-CLM-0001584,none
batch-2-R001737,BATCH-2-CLM-0001585,none
batch-2-R001738,BATCH-2-CLM-0001586,none
batch-2-R001739,BATCH-2-CLM-0001587,none
batch-2-R001740,BATCH-2-CLM-0001588,none
batch-2-R001741,BATCH-2-CLM-0001589,none
batch-2-R001742,BATCH-2-CLM-0001590,none
batch-2-R001743,BATCH-2-CLM-0001591,none
batch-2-R001744,BATCH-2-CLM-0001592,none
batch-2-R001745,BATCH-2-CLM-0001593,none
batch-2-R001746,BATCH-2-CLM-0001587,none
batch-2-R001747,BATCH-2-CLM-0001555,none
batch-2-R001748,BATCH-2-CLM-0001594,none
batch-2-R001749,BATCH-2-CLM-0001595,none
batch-2-R001750,BATCH-2-CLM-0001596,none
batch-2-R001751,BATCH-2-CLM-0001597,none
batch-2-R001752,BATCH-2-CLM-0001598,none
batch-2-R001753,BATCH-2-CLM-0001599,none
batch-2-R001754,BATCH-2-CLM-0001600,none
batch-2-R001755,BATCH-2-CLM-0001601,none
batch-2-R001756,BATCH-2-CLM-0001602,none
batch-2-R001757,BATCH-2-CLM-0001603,none
batch-2-R001758,BATCH-2-CLM-0001604,none
batch-2-R001759,BATCH-2-CLM-0001605,none
batch-2-R001760,BATCH-2-CLM-0001606,none
batch-2-R001761,BATCH-2-CLM-0001607,none
batch-2-R001762,BATCH-2-CLM-0001608,none
batch-2-R001763,BATCH-2-CLM-0001609,none
batch-2-R001764,BATCH-2-CLM-0001610,none
batch-2-R001765,BATCH-2-CLM-0001611,none
batch-2-R001766,BATCH-2-CLM-0001612,none
batch-2-R001767,BATCH-2-CLM-0001613,none
batch-2-R001768,BATCH-2-CLM-0001614,none
batch-2-R001769,BATCH-2-CLM-0001615,none
batch-2-R001770,BATCH-2-CLM-0001616,none
