window_id,window_start,window_end,claim_count,gx_failure_count,anomaly_score,anomaly_frequency,affected_claim_pct,volume_deviation,amount_deviation,historical_quality_failure_rate,investigation_risk_indicator,investigation_risk_label
2017-06-19,2017-06-19,2017-06-19,21,6,0.0,0.0,0.0,0.0,4951.83059075633,33.799887066859135,0.003069739665541178,0
2017-06-20,2017-06-20,2017-06-20,8,6,0.0,0.0,0.0,0.0,11761.868983613473,33.799887066859135,0.007291419829122639,0
2017-06-21,2017-06-21,2017-06-21,19,6,0.0,0.0,0.0,0.0,10276.297733613472,33.799887066859135,0.006370484246103015,0
2017-06-22,2017-06-22,2017-06-22,12,6,0.0,0.0,0.0,0.0,12713.200233613472,33.799887066859135,0.007881169260099805,1
2017-06-23,2017-06-23,2017-06-23,23,6,0.0,0.0,0.0,0.0,7131.135559700425,33.799887066859135,0.004420734774090898,0
2017-06-24,2017-06-24,2017-06-24,19,6,0.0,0.0,0.0,0.0,7656.209838876629,33.799887066859135,0.004746238910914862,0
2017-06-25,2017-06-25,2017-06-25,11,6,0.0,0.0,0.0,0.0,12119.950460886199,33.799887066859135,0.007513401759670021,0
2017-06-26,2017-06-26,2017-06-26,15,6,0.0,0.0,0.0,0.0,12078.613066946806,33.799887066859135,0.007487775875359129,0
2017-06-27,2017-06-27,2017-06-27,28,6,0.0,0.0,0.0,0.0,9106.6666621849,33.799887066859135,0.0056454063525425814,0
2017-06-28,2017-06-28,2017-06-28,9,6,0.0,0.0,0.0,0.0,11197.395511391249,33.799887066859135,0.006941491337816627,0
2017-06-29,2017-06-29,2017-06-29,4,6,0.0,0.0,0.0,0.0,13522.590233613471,33.799887066859135,0.008382926447134929,1
2017-06-30,2017-06-30,2017-06-30,31,6,0.0,0.0,0.0,0.0,8125.768254544602,33.799887066859135,0.005037327644151289,0
2017-07-01,2017-07-01,2017-07-01,8,6,0.0,0.0,0.0,0.0,12890.955233613473,33.799887066859135,0.007991363170058453,1
2017-07-02,2017-07-02,2017-07-02,12,6,0.0,0.0,0.0,0.0,11991.469400280139,33.799887066859135,0.007433753758635925,0
2017-07-03,2017-07-03,2017-07-03,13,6,0.0,0.0,0.0,0.0,9946.553118228856,33.799887066859135,0.006166068907816943,0
2017-07-04,2017-07-04,2017-07-04,37,6,0.0,0.0,0.0,0.0,10834.928274154014,33.799887066859135,0.006716790586203007,0
2017-07-05,2017-07-05,2017-07-05,1,6,0.0,0.0,0.0,0.0,12692.057733613472,33.799887066859135,0.007868062597888893,1
2017-07-06,2017-07-06,2017-07-06,8,6,0.0,0.0,0.0,0.0,12098.14587551235,33.799887066859135,0.007499884657381075,0
2017-07-07,2017-07-07,2017-07-07,12,6,0.0,0.0,0.0,0.0,9967.903566946805,33.799887066859135,0.006179304481632601,0
2017-07-08,2017-07-08,2017-07-08,17,6,0.0,0.0,0.0,0.0,11425.741263025237,33.799887066859135,0.007083047475168573,0
2017-07-09,2017-07-09,2017-07-09,41,6,0.0,0.0,0.0,0.0,8274.73285556469,33.799887066859135,0.0051296738050572175,0
2017-07-10,2017-07-10,2017-07-10,2,6,0.0,0.0,0.0,0.0,12944.887733613472,33.799887066859135,0.008024797014669542,1
2017-07-11,2017-07-11,2017-07-11,14,6,0.0,0.0,0.0,0.0,12409.529162184901,33.799887066859135,0.007692917437636046,1
2017-07-12,2017-07-12,2017-07-12,10,6,0.0,0.0,0.0,0.0,4607.831266386531,33.799887066859135,0.0028564875456264602,0
2017-07-13,2017-07-13,2017-07-13,8,6,0.0,0.0,0.0,0.0,12089.808983613471,33.799887066859135,0.00749471644993127,0
2017-07-14,2017-07-14,2017-07-14,8,6,0.0,0.0,0.0,0.0,9934.633983613472,33.799887066859135,0.006158679995850513,0
2017-07-15,2017-07-15,2017-07-15,18,6,0.0,0.0,0.0,0.0,12142.914955835695,33.799887066859135,0.007527637913301201,0
2017-07-16,2017-07-16,2017-07-16,3,6,0.0,0.0,0.0,0.0,6457.121066946806,33.799887066859135,0.004002899594628634,0
2017-07-17,2017-07-17,2017-07-17,14,6,0.0,0.0,0.0,0.0,12363.930590756328,33.799887066859135,0.007664649963448299,1
2017-07-18,2017-07-18,2017-07-18,20,6,0.0,0.0,0.0,0.0,10916.296233613471,33.799887066859135,0.0067672322255278895,0
2017-07-19,2017-07-19,2017-07-19,4,6,0.0,0.0,0.0,0.0,6787.4302336134715,33.799887066859135,0.004207664909641894,0
2017-07-20,2017-07-20,2017-07-20,11,6,0.0,0.0,0.0,0.0,10827.72955179529,33.799887066859135,0.006712327953008923,0
2017-07-21,2017-07-21,2017-07-21,11,6,0.0,0.0,0.0,0.0,12567.907733613472,33.799887066859135,0.0077910995086854055,1
2017-07-22,2017-07-22,2017-07-22,19,6,0.0,0.0,0.0,0.0,11699.671944139787,33.799887066859135,0.007252862629789525,0
2017-07-23,2017-07-23,2017-07-23,9,6,0.0,0.0,0.0,0.0,12786.306622502361,33.799887066859135,0.007926489385185592,1
2017-07-24,2017-07-24,2017-07-24,15,6,0.0,0.0,0.0,0.0,10497.085733613472,33.799887066859135,0.006507355180771235,0
2017-07-25,2017-07-25,2017-07-25,12,6,0.0,0.0,0.0,0.0,12849.105233613473,33.799887066859135,0.00796541951091092,1
2017-07-26,2017-07-26,2017-07-26,8,6,0.0,0.0,0.0,0.0,9014.675233613472,33.799887066859135,0.0055883790104314345,0
2017-07-27,2017-07-27,2017-07-27,5,6,0.0,0.0,0.0,0.0,2759.5017336134715,33.799887066859135,0.00171067078599494,0
2017-07-28,2017-07-28,2017-07-28,19,6,0.0,0.0,0.0,0.0,9080.14089150821,33.799887066859135,0.005628962492254371,0
2017-07-29,2017-07-29,2017-07-29,20,6,0.0,0.0,0.0,0.0,18710.160125512346,33.799887066859135,0.011598805660502136,1
2017-07-30,2017-07-30,2017-07-30,23,6,0.0,0.0,0.0,0.0,10196.989472743906,33.799887066859135,0.0063213194554797535,0
2017-07-31,2017-07-31,2017-07-31,8,6,0.0,0.0,0.0,0.0,6129.918983613473,33.799887066859135,0.0038000604232460303,0
2017-08-01,2017-08-01,2017-08-01,15,6,0.0,0.0,0.0,0.0,11206.467733613472,33.799887066859135,0.006947115391366067,0
2017-08-02,2017-08-02,2017-08-02,9,6,0.0,0.0,0.0,0.0,11987.232178057917,33.799887066859135,0.0074311270191122535,0
2017-08-03,2017-08-03,2017-08-03,6,6,0.0,0.0,0.0,0.0,4687.649400280139,33.799887066859135,0.002905968416821866,0
2017-08-04,2017-08-04,2017-08-04,21,6,0.0,0.0,0.0,0.0,8872.994876470613,33.799887066859135,0.0055005484992339485,0
2017-08-05,2017-08-05,2017-08-05,22,6,0.0,0.0,0.0,0.0,10893.075006340745,33.799887066859135,0.0067528369183510436,0
2017-08-06,2017-08-06,2017-08-06,10,6,0.0,0.0,0.0,0.0,11658.807733613472,33.799887066859135,0.007227530081420883,0
2017-08-07,2017-08-07,2017-08-07,21,6,0.0,0.0,0.0,0.0,9717.434876470616,33.799887066859135,0.006024033888255238,0
2017-08-08,2017-08-08,2017-08-08,35,6,0.0,0.0,0.0,0.0,11052.8931621849,33.799887066859135,0.006851911416817178,0
2017-08-09,2017-08-09,2017-08-09,28,6,0.0,0.0,0.0,0.0,8304.223805042046,33.799887066859135,0.005147955839493956,0
2017-08-10,2017-08-10,2017-08-10,16,6,0.0,0.0,0.0,0.0,9101.585858613471,33.799887066859135,0.005642256659924835,0
2017-08-11,2017-08-11,2017-08-11,19,6,0.0,0.0,0.0,0.0,3372.1491084917925,33.799887066859135,0.0020904632512631044,0
2017-08-12,2017-08-12,2017-08-12,19,6,0.0,0.0,0.0,0.0,12418.153523087156,33.799887066859135,0.00769826385291952,1
2017-08-13,2017-08-13,2017-08-13,13,6,0.0,0.0,0.0,0.0,9182.632348998088,33.799887066859135,0.0056924990140859374,0
2017-08-14,2017-08-14,2017-08-14,23,6,0.0,0.0,0.0,0.0,11090.21164665695,33.799887066859135,0.006875045898084688,0
2017-08-15,2017-08-15,2017-08-15,25,6,0.0,0.0,0.0,0.0,11984.462533613472,33.799887066859135,0.007429410060655228,0
2017-08-16,2017-08-16,2017-08-16,9,6,0.0,0.0,0.0,0.0,9849.727733613472,33.799887066859135,0.006106044898849437,0
2017-08-17,2017-08-17,2017-08-17,23,6,0.0,0.0,0.0,0.0,5300.179037961294,33.799887066859135,0.003285687894426655,0
2017-08-18,2017-08-18,2017-08-18,6,6,0.0,0.0,0.0,0.0,11977.737733613472,33.799887066859135,0.007425241221490704,0
2017-08-19,2017-08-19,2017-08-19,19,6,0.0,0.0,0.0,0.0,11308.735102034525,33.799887066859135,0.007010512995863815,0
2017-08-20,2017-08-20,2017-08-20,15,6,0.0,0.0,0.0,0.0,10242.806125512347,33.799887066859135,0.006349722122688958,0
2017-08-21,2017-08-21,2017-08-21,10,6,0.0,0.0,0.0,0.0,12286.552733613473,33.799887066859135,0.0076166818690329915,0
2017-08-22,2017-08-22,2017-08-22,16,6,0.0,0.0,0.0,0.0,12492.463358613471,33.799887066859135,0.007744330018850315,1
2017-08-23,2017-08-23,2017-08-23,10,6,0.0,0.0,0.0,0.0,12374.283733613473,33.799887066859135,0.007671068085536505,1
2017-08-24,2017-08-24,2017-08-24,8,6,0.0,0.0,0.0,0.0,12675.061483613472,33.799887066859135,0.007857526279686116,1
2017-08-25,2017-08-25,2017-08-25,11,6,0.0,0.0,0.0,0.0,8156.188642704381,33.799887066859135,0.005056185856374774,0
2017-08-26,2017-08-26,2017-08-26,21,6,0.0,0.0,0.0,0.0,29295.991314005572,33.799887066859135,0.0181611759388192,1
2017-08-27,2017-08-27,2017-08-27,23,6,0.0,0.0,0.0,0.0,12091.145559700428,33.799887066859135,0.0074955450204073695,0
2017-08-28,2017-08-28,2017-08-28,15,6,0.0,0.0,0.0,0.0,10445.823733613472,33.799887066859135,0.006475576832976235,0
2017-08-29,2017-08-29,2017-08-29,24,6,0.0,0.0,0.0,0.0,6825.7531502801385,33.799887066859135,0.0042314220586870364,0
2017-08-30,2017-08-30,2017-08-30,1,6,0.0,0.0,0.0,0.0,13506.777733613471,33.799887066859135,0.008373123959434323,1
2017-08-31,2017-08-31,2017-08-31,22,6,0.0,0.0,0.0,0.0,9650.452279068018,33.799887066859135,0.005982510025033511,0
2017-09-01,2017-09-01,2017-09-01,4,6,0.0,0.0,0.0,0.0,6727.207733613472,33.799887066859135,0.004170331767156537,0
2017-09-02,2017-09-02,2017-09-02,19,6,0.0,0.0,0.0,0.0,8808.655102034525,33.799887066859135,0.005460662975276986,0
2017-09-03,2017-09-03,2017-09-03,3,6,0.0,0.0,0.0,0.0,13352.717733613472,33.799887066859135,0.00827761905792253,1
2017-09-04,2017-09-04,2017-09-04,18,6,0.0,0.0,0.0,0.0,11181.494400280139,33.799887066859135,0.00693163391830089,0
2017-09-05,2017-09-05,2017-09-05,27,6,0.0,0.0,0.0,0.0,12365.331807687546,33.799887066859135,0.007665518606087611,1
2017-09-06,2017-09-06,2017-09-06,8,6,0.0,0.0,0.0,0.0,12813.366483613472,33.799887066859135,0.007943264338907125,1
2017-09-07,2017-09-07,2017-09-07,13,6,0.0,0.0,0.0,0.0,12848.926195151933,33.799887066859135,0.007965308521357265,1
2017-09-08,2017-09-08,2017-09-08,14,6,0.0,0.0,0.0,0.0,5338.16273361347,33.799887066859135,0.0033092347535225598,0
2017-09-09,2017-09-09,2017-09-09,17,6,0.0,0.0,0.0,0.0,10421.65185126053,33.799887066859135,0.006460592195539703,0
2017-09-10,2017-09-10,2017-09-10,17,6,0.0,0.0,0.0,0.0,9354.295380672296,33.799887066859135,0.005798916389999615,0
2017-09-11,2017-09-11,2017-09-11,12,6,0.0,0.0,0.0,0.0,8667.884400280138,33.799887066859135,0.005373396377803281,0
2017-09-12,2017-09-12,2017-09-12,41,6,0.0,0.0,0.0,0.0,15319.887144435315,33.799887066859135,0.009497107055050628,1
2017-09-13,2017-09-13,2017-09-13,13,6,0.0,0.0,0.0,0.0,12299.131579767318,33.799887066859135,0.007624479749489015,0
2017-09-14,2017-09-14,2017-09-14,16,6,0.0,0.0,0.0,0.0,12941.793983613472,33.799887066859135,0.008022879136641164,1
2017-09-15,2017-09-15,2017-09-15,11,6,0.0,0.0,0.0,0.0,9838.186824522563,33.799887066859135,0.006098890456514738,0
2017-09-16,2017-09-16,2017-09-16,6,6,0.0,0.0,0.0,0.0,12177.969400280139,33.799887066859135,0.007549368870488124,0
2017-09-17,2017-09-17,2017-09-17,5,6,0.0,0.0,0.0,0.0,12887.223733613471,33.799887066859135,0.007989049937941152,1
2017-09-18,2017-09-18,2017-09-18,13,6,0.0,0.0,0.0,0.0,11855.366964382703,33.799887066859135,0.007349381113329553,0
2017-09-19,2017-09-19,2017-09-19,30,6,0.0,0.0,0.0,0.0,6253.385733613471,33.799887066859135,0.0038765999519928245,0
2017-09-20,2017-09-20,2017-09-20,19,6,0.0,0.0,0.0,0.0,12208.744049402945,33.799887066859135,0.007568446696228314,0
2017-09-21,2017-09-21,2017-09-21,14,6,0.0,0.0,0.0,0.0,9305.027019327757,33.799887066859135,0.005768373939020402,0
2017-09-22,2017-09-22,2017-09-22,9,6,0.0,0.0,0.0,0.0,12618.101066946805,33.799887066859135,0.007822215368457888,1
2017-09-23,2017-09-23,2017-09-23,21,6,0.0,0.0,0.0,0.0,11298.331543137281,33.799887066859135,0.007004063619855419,0
2017-09-24,2017-09-24,2017-09-24,22,6,0.0,0.0,0.0,0.0,7152.074551795293,33.799887066859135,0.004433715277646503,0
2017-09-25,2017-09-25,2017-09-25,12,6,0.0,0.0,0.0,0.0,9691.909400280138,33.799887066859135,0.00600821013069576,0
2017-09-26,2017-09-26,2017-09-26,13,6,0.0,0.0,0.0,0.0,9693.523118228855,33.799887066859135,0.006009210507002134,0
2017-09-27,2017-09-27,2017-09-27,16,6,0.0,0.0,0.0,0.0,10728.973358613472,33.799887066859135,0.006651106996865153,0
2017-09-28,2017-09-28,2017-09-28,24,6,0.0,0.0,0.0,0.0,10433.320233613471,33.799887066859135,0.006467825661120772,0
2017-09-29,2017-09-29,2017-09-29,7,6,0.0,0.0,0.0,0.0,8105.706305042044,33.799887066859135,0.005024890836989298,0
2017-09-30,2017-09-30,2017-09-30,8,6,0.0,0.0,0.0,0.0,6691.032733613472,33.799887066859135,0.004147906154978236,0
2017-10-01,2017-10-01,2017-10-01,8,6,0.0,0.0,0.0,0.0,8842.788983613471,33.799887066859135,0.005481823256975106,0
2017-10-02,2017-10-02,2017-10-02,33,6,0.0,0.0,0.0,0.0,11918.6704608862,33.799887066859135,0.007388624227693558,0
2017-10-03,2017-10-03,2017-10-03,36,6,0.0,0.0,0.0,0.0,4482.1771255123485,33.799887066859135,0.0027785920091553586,0
2017-10-04,2017-10-04,2017-10-04,9,6,0.0,0.0,0.0,0.0,12679.391066946806,33.799887066859135,0.007860210275725563,1
2017-10-05,2017-10-05,2017-10-05,42,6,0.0,0.0,0.0,0.0,26054.62869495796,33.799887066859135,0.01615178987042926,1
2017-10-06,2017-10-06,2017-10-06,12,6,0.0,0.0,0.0,0.0,6841.717733613471,33.799887066859135,0.004241318825913615,0
2017-10-07,2017-10-07,2017-10-07,30,6,0.0,0.0,0.0,0.0,10254.347733613473,33.799887066859135,0.006356876998354192,0
2017-10-08,2017-10-08,2017-10-08,1,6,0.0,0.0,0.0,0.0,13511.137733613472,33.799887066859135,0.008375826811378965,1
2017-10-09,2017-10-09,2017-10-09,17,6,0.0,0.0,0.0,0.0,12555.096557142884,33.799887066859135,0.007783157601979747,1
2017-10-10,2017-10-10,2017-10-10,41,6,0.0,0.0,0.0,0.0,11576.575294589082,33.799887066859135,0.007176552533776465,0
2017-10-11,2017-10-11,2017-10-11,7,6,0.0,0.0,0.0,0.0,7485.820590756329,33.799887066859135,0.00464061117911947,0
2017-10-12,2017-10-12,2017-10-12,10,6,0.0,0.0,0.0,0.0,10698.773733613472,33.799887066859135,0.006632385640177381,0
2017-10-13,2017-10-13,2017-10-13,11,6,0.0,0.0,0.0,0.0,12279.742279068018,33.799887066859135,0.0076124599308880206,0
2017-10-14,2017-10-14,2017-10-14,19,6,0.0,0.0,0.0,0.0,11432.692470455577,33.799887066859135,0.007087356668865981,0
2017-10-15,2017-10-15,2017-10-15,9,6,0.0,0.0,0.0,0.0,10813.019955835694,33.799887066859135,0.006703209177769409,0
2017-10-16,2017-10-16,2017-10-16,19,6,0.0,0.0,0.0,0.0,12180.213523087155,33.799887066859135,0.007550760047481921,0
2017-10-17,2017-10-17,2017-10-17,19,6,0.0,0.0,0.0,0.0,10563.504575718736,33.799887066859135,0.006548529560712756,0
2017-10-18,2017-10-18,2017-10-18,7,6,0.0,0.0,0.0,0.0,7422.734876470616,33.799887066859135,0.004601503072345108,0
2017-10-19,2017-10-19,2017-10-19,21,6,0.0,0.0,0.0,0.0,12089.163924089662,33.799887066859135,0.007494316564521102,0
2017-10-20,2017-10-20,2017-10-20,16,6,0.0,0.0,0.0,0.0,11382.463983613472,33.799887066859135,0.007056219016724337,0
2017-10-21,2017-10-21,2017-10-21,7,6,0.0,0.0,0.0,0.0,1686.5244891035327,33.799887066859135,0.0010455105493253423,0
2017-10-22,2017-10-22,2017-10-22,11,6,0.0,0.0,0.0,0.0,11096.403188158927,33.799887066859135,0.006878884159550042,0
2017-10-23,2017-10-23,2017-10-23,20,6,0.0,0.0,0.0,0.0,11070.779733613472,33.799887066859135,0.0068629996632320125,0
2017-10-24,2017-10-24,2017-10-24,11,6,0.0,0.0,0.0,0.0,7790.349551795291,33.799887066859135,0.004829394824657021,0
2017-10-25,2017-10-25,2017-10-25,19,6,0.0,0.0,0.0,0.0,12386.377733613472,33.799887066859135,0.00767856540008203,1
2017-10-26,2017-10-26,2017-10-26,12,6,0.0,0.0,0.0,0.0,10921.710233613472,33.799887066859135,0.0067705884733325426,0
2017-10-27,2017-10-27,2017-10-27,22,6,0.0,0.0,0.0,0.0,11997.82864270438,33.799887066859135,0.007437695981285651,0
2017-10-28,2017-10-28,2017-10-28,18,6,0.0,0.0,0.0,0.0,45916.342125512354,33.799887066859135,0.028464466652466006,1
2017-10-29,2017-10-29,2017-10-29,35,6,0.0,0.0,0.0,0.0,11549.497733613473,33.799887066859135,0.007159766607551909,0
2017-10-30,2017-10-30,2017-10-30,24,6,0.0,0.0,0.0,0.0,10517.87815028014,33.799887066859135,0.006520244819262357,0
2017-10-31,2017-10-31,2017-10-31,9,6,0.0,0.0,0.0,0.0,11883.689955835694,33.799887066859135,0.0073669391070283535,0
2017-11-01,2017-11-01,2017-11-01,12,6,0.0,0.0,0.0,0.0,10117.199400280138,33.799887066859135,0.006271855980130726,0
2017-11-02,2017-11-02,2017-11-02,21,6,0.0,0.0,0.0,0.0,12365.350114565852,33.799887066859135,0.007665529954890738,1
2017-11-03,2017-11-03,2017-11-03,16,6,0.0,0.0,0.0,0.0,8836.535858613472,33.799887066859135,0.00547794681865714,0
2017-11-04,2017-11-04,2017-11-04,13,6,0.0,0.0,0.0,0.0,10890.361579767317,33.799887066859135,0.006751154810486221,0
2017-11-05,2017-11-05,2017-11-05,5,6,0.0,0.0,0.0,0.0,12406.761733613472,33.799887066859135,0.007691201852843398,1
2017-11-06,2017-11-06,2017-11-06,23,6,0.0,0.0,0.0,0.0,10896.501211874342,33.799887066859135,0.00675496089227059,0
2017-11-07,2017-11-07,2017-11-07,8,6,0.0,0.0,0.0,0.0,12889.555233613472,33.799887066859135,0.007990495281819346,1
2017-11-08,2017-11-08,2017-11-08,16,6,0.0,0.0,0.0,0.0,11266.847108613472,33.799887066859135,0.006984545783828216,0
2017-11-09,2017-11-09,2017-11-09,9,6,0.0,0.0,0.0,0.0,12980.408844724583,33.799887066859135,0.008046817267936168,1
2017-11-10,2017-11-10,2017-11-10,15,6,0.0,0.0,0.0,0.0,10006.111066946805,33.799887066859135,0.006202990081558032,0
2017-11-11,2017-11-11,2017-11-11,18,6,0.0,0.0,0.0,0.0,12500.404400280138,33.799887066859135,0.007749252830756561,1
2017-11-12,2017-11-12,2017-11-12,14,6,0.0,0.0,0.0,0.0,12784.619162184901,33.799887066859135,0.007925443294497393,1
2017-11-13,2017-11-13,2017-11-13,12,6,0.0,0.0,0.0,0.0,9867.474400280138,33.799887066859135,0.006117046415480377,0
2017-11-14,2017-11-14,2017-11-14,17,6,0.0,0.0,0.0,0.0,6828.275380672296,33.799887066859135,0.004232985640182513,0
2017-11-15,2017-11-15,2017-11-15,9,6,0.0,0.0,0.0,0.0,10374.38551139125,33.799887066859135,0.006431290838055355,0
2017-11-16,2017-11-16,2017-11-16,16,6,0.0,0.0,0.0,0.0,11504.092108613473,33.799887066859135,0.0071316187447471166,0
2017-11-17,2017-11-17,2017-11-17,3,6,0.0,0.0,0.0,0.0,13030.441066946805,33.799887066859135,0.008077833251681134,1
2017-11-18,2017-11-18,2017-11-18,14,6,0.0,0.0,0.0,0.0,11505.131305042043,33.799887066859135,0.007132262963574599,0
2017-11-19,2017-11-19,2017-11-19,11,6,0.0,0.0,0.0,0.0,9706.865915431654,33.799887066859135,0.006017481976122899,0
2017-11-20,2017-11-20,2017-11-20,24,6,0.0,0.0,0.0,0.0,10137.043150280138,33.799887066859135,0.0062841575210198265,0
2017-11-21,2017-11-21,2017-11-21,27,6,0.0,0.0,0.0,0.0,10964.14477065051,33.799887066859135,0.006796894498779906,0
2017-11-22,2017-11-22,2017-11-22,8,6,0.0,0.0,0.0,0.0,2732.677874487652,33.799887066859135,0.0016940421346644348,0
2017-11-23,2017-11-23,2017-11-23,9,6,0.0,0.0,0.0,0.0,13408.523377497639,33.799887066859135,0.008312214102210207,1
2017-11-24,2017-11-24,2017-11-24,5,6,0.0,0.0,0.0,0.0,13121.989733613473,33.799887066859135,0.008134586116756664,1
2017-11-25,2017-11-25,2017-11-25,13,6,0.0,0.0,0.0,0.0,8643.618502844241,33.799887066859135,0.005358353458520465,0
2017-11-26,2017-11-26,2017-11-26,18,6,0.0,0.0,0.0,0.0,11121.218289169028,33.799887066859135,0.006894267541206377,0
2017-11-27,2017-11-27,2017-11-27,27,6,0.0,0.0,0.0,0.0,10758.113289169027,33.799887066859135,0.00666917142759194,0
2017-11-28,2017-11-28,2017-11-28,16,6,0.0,0.0,0.0,0.0,11865.683358613473,33.799887066859135,0.00735577645420302,0
2017-11-29,2017-11-29,2017-11-29,23,6,0.0,0.0,0.0,0.0,12495.990342309124,33.799887066859135,0.007746516467185296,1
2017-11-30,2017-11-30,2017-11-30,6,6,0.0,0.0,0.0,0.0,12857.414400280139,33.799887066859135,0.007970570530930038,1
2017-12-01,2017-12-01,2017-12-01,7,6,0.0,0.0,0.0,0.0,5730.059162184901,33.799887066859135,0.0035521792544542644,0
2017-12-02,2017-12-02,2017-12-02,3,6,0.0,0.0,0.0,0.0,13295.19440028014,33.799887066859135,0.008241959183298161,1
2017-12-03,2017-12-03,2017-12-03,21,6,0.0,0.0,0.0,0.0,6011.36535266109,33.799887066859135,0.0037265666360983413,0
2017-12-04,2017-12-04,2017-12-04,27,6,0.0,0.0,0.0,0.0,9600.94699287273,33.799887066859135,0.005951820699560357,0
2017-12-05,2017-12-05,2017-12-05,12,6,0.0,0.0,0.0,0.0,8180.965233613472,33.799887066859135,0.005071545364842714,0
2017-12-06,2017-12-06,2017-12-06,14,6,0.0,0.0,0.0,0.0,12553.14059075633,33.799887066859135,0.007781945058963336,1
2017-12-07,2017-12-07,2017-12-07,16,6,0.0,0.0,0.0,0.0,10479.737108613472,33.799887066859135,0.006496600418198276,0
2017-12-08,2017-12-08,2017-12-08,12,6,0.0,0.0,0.0,0.0,12953.495233613472,33.799887066859135,0.008030132977539612,1
2017-12-09,2017-12-09,2017-12-09,16,6,0.0,0.0,0.0,0.0,11097.004608613472,33.799887066859135,0.006879256992220939,0
2017-12-10,2017-12-10,2017-12-10,10,6,0.0,0.0,0.0,0.0,9806.746733613472,33.799887066859135,0.006079400109988744,0
2017-12-11,2017-12-11,2017-12-11,6,6,0.0,0.0,0.0,0.0,13068.597733613471,33.799887066859135,0.008101487338997883,1
2017-12-12,2017-12-12,2017-12-12,18,6,0.0,0.0,0.0,0.0,10733.91162250236,33.799887066859135,0.006654168326258556,0
2017-12-13,2017-12-13,2017-12-13,10,6,0.0,0.0,0.0,0.0,12581.532733613472,33.799887066859135,0.007799545921012409,1
2017-12-14,2017-12-14,2017-12-14,15,6,0.0,0.0,0.0,0.0,2726.9372078209853,33.799887066859135,0.0016904833796039906,0
2017-12-15,2017-12-15,2017-12-15,28,6,0.0,0.0,0.0,0.0,61762.075480672225,33.799887066859135,0.03828755638027789,1
2017-12-16,2017-12-16,2017-12-16,9,6,0.0,0.0,0.0,0.0,11968.74662250236,33.799887066859135,0.007419667450355118,0
2017-12-17,2017-12-17,2017-12-17,20,6,0.0,0.0,0.0,0.0,11133.689733613472,33.799887066859135,0.006901998841176366,0
2017-12-18,2017-12-18,2017-12-18,14,6,0.0,0.0,0.0,0.0,9922.943447899186,33.799887066859135,0.006151432796953895,0
2017-12-19,2017-12-19,2017-12-19,23,6,0.0,0.0,0.0,0.0,16362.047622697708,33.799887066859135,0.010143163356724874,1
2017-12-20,2017-12-20,2017-12-20,19,6,0.0,0.0,0.0,0.0,7082.368582175999,33.799887066859135,0.00439050314105508,0
2017-12-21,2017-12-21,2017-12-21,13,6,0.0,0.0,0.0,0.0,8915.235425921164,33.799887066859135,0.0055267342678635666,0
2017-12-22,2017-12-22,2017-12-22,14,6,0.0,0.0,0.0,0.0,8495.862733613474,33.799887066859135,0.005266756676823829,0
2017-12-23,2017-12-23,2017-12-23,9,6,0.0,0.0,0.0,0.0,10093.53440028014,33.799887066859135,0.006257185569289,0
2017-12-24,2017-12-24,2017-12-24,26,6,0.0,0.0,0.0,0.0,6365.831579767318,33.799887066859135,0.003946307400145062,0
2017-12-25,2017-12-25,2017-12-25,28,6,0.0,0.0,0.0,0.0,10219.37309075633,33.799887066859135,0.006335195511780897,0
2017-12-26,2017-12-26,2017-12-26,20,6,0.0,0.0,0.0,0.0,10288.291233613472,33.799887066859135,0.006377919258671376,0
2017-12-27,2017-12-27,2017-12-27,19,6,0.0,0.0,0.0,0.0,10036.18089150821,33.799887066859135,0.006221630972335741,0
2017-12-28,2017-12-28,2017-12-28,32,6,0.0,0.0,0.0,0.0,7864.451171113473,33.799887066859135,0.00487533191316051,0
2017-12-29,2017-12-29,2017-12-29,6,6,0.0,0.0,0.0,0.0,10251.94440028014,33.799887066859135,0.006355387123543727,0
2017-12-30,2017-12-30,2017-12-30,28,6,0.0,0.0,0.0,0.0,10601.245233613472,33.799887066859135,0.00657192575580056,0
2017-12-31,2017-12-31,2017-12-31,13,6,0.0,0.0,0.0,0.0,10922.994656690395,33.799887066859135,0.006771384713105753,0
2018-01-01,2018-01-01,2018-01-01,33,6,0.0,0.0,0.0,0.0,8438.950763916502,33.799887066859135,0.005231475798849328,0
2018-01-02,2018-01-02,2018-01-02,32,6,0.0,0.0,0.0,0.0,11718.237421113472,33.799887066859135,0.007264371743445836,0
2018-01-03,2018-01-03,2018-01-03,12,6,0.0,0.0,0.0,0.0,12751.062733613471,33.799887066859135,0.007904640987566313,1
2018-01-04,2018-01-04,2018-01-04,21,6,0.0,0.0,0.0,0.0,68177.12607591035,33.799887066859135,0.04226437564089969,1
2018-01-05,2018-01-05,2018-01-05,10,6,0.0,0.0,0.0,0.0,8337.439733613472,33.799887066859135,0.005168547063606879,0
2018-01-06,2018-01-06,2018-01-06,39,6,0.0,0.0,0.0,0.0,4189.225938741678,33.799887066859135,0.002596985659419566,0
2018-01-07,2018-01-07,2018-01-07,23,6,0.0,0.0,0.0,0.0,10033.669222908267,33.799887066859135,0.006220073938308299,0
